agentId;time;posX;posZ;speed;localDensity
18;7,7200;0,1331;0,6620;0,8525;0,0398
17;7,7200;0,7293;-0,3142;1,0712;0,0398
16;7,7200;-0,8672;1,2706;1,3969;0,0398
15;7,7200;0,4281;0,2211;0,8743;0,0398
14;7,7200;-1,6580;-0,3464;1,1308;0,0398
13;7,7200;-0,4221;1,4959;1,5222;0,0398
12;7,7200;1,4789;1,1460;0,7361;0,0398
11;7,7200;-1,1125;0,7543;1,1811;0,0398
10;7,7200;0,1549;-0,6497;1,0510;0,0398
9;7,7200;-0,7620;-0,7136;1,4318;0,0398
8;7,7200;-0,1967;-0,0944;1,0260;0,0398
7;7,7200;0,3879;2,0538;1,0429;0,0398
6;7,7200;-0,5148;2,0074;1,2142;0,0398
5;7,7200;0,8058;0,9962;0,7285;0,0398
3;7,7200;-4,7447;0,9165;1,7238;0,0398
2;7,7200;-0,5378;0,4514;0,9009;0,0398
48;8,2200;5,9678;-0,4395;0,2237;0,0000
47;8,2200;1,1009;5,8992;0,5577;0,0000
44;8,2200;6,0862;1,1560;0,8841;0,0000
42;8,2200;4,9261;-0,4050;1,1726;0,0000
41;8,2200;4,6614;2,2106;1,1293;0,0000
40;8,2200;1,1719;6,4473;0,9841;0,0000
39;8,2200;5,2126;0,3908;1,1498;0,0000
38;8,2200;-0,3410;4,6269;1,7437;0,0000
37;8,2200;3,6877;0,5824;1,3502;0,0000
36;8,2200;5,4016;1,1402;1,0031;0,0000
35;8,2200;0,0175;4,1155;1,3164;0,0000
34;8,2200;2,5960;-0,0153;1,5571;0,0000
33;8,2200;0,3999;5,7936;1,0515;0,0000
32;8,2200;3,3675;-0,2639;1,6231;0,0000
31;8,2200;1,8183;0,6874;1,3161;0,0000
30;8,2200;0,8475;3,8851;1,4825;0,0000
29;8,2200;1,6302;-0,2053;1,6204;0,0000
28;8,2200;-0,5719;3,2807;1,1166;0,0000
27;8,2200;1,5004;2,0314;0,4796;0,0000
26;8,2200;-0,8098;2,3279;1,0879;0,0000
25;8,2200;2,2329;1,4774;1,3185;0,0000
24;8,2200;0,4292;0,2411;1,2001;0,0000
23;8,2200;0,1430;2,5149;0,2248;0,0000
22;8,2200;1,1317;0,3039;1,5191;0,0000
21;8,2200;0,8010;1,6037;1,4410;0,0000
20;8,2200;0,1642;1,4184;1,2821;0,0000
19;8,2200;1,5642;1,3715;1,0607;0,0000
18;8,2200;-0,2550;0,5796;0,7933;0,0000
17;8,2200;0,3078;-0,5106;0,9301;0,0000
16;8,2200;-1,2583;0,7308;1,3332;0,0000
15;8,2200;-0,1044;-0,0428;1,1886;0,0000
14;8,2200;-1,5841;-0,8625;1,0428;0,0000
13;8,2200;-0,7555;1,1213;1,0031;0,0000
12;8,2200;1,0020;1,1006;0,9581;0,0000
11;8,2200;-1,7389;0,1179;1,7861;0,0000
10;8,2200;-0,3040;-0,8734;1,0208;0,0000
9;8,2200;-0,7726;-1,3945;1,3619;0,0000
8;8,2200;-0,7728;-0,2395;1,1882;0,0000
7;8,2200;-0,2052;1,8601;1,2479;0,0000
6;8,2200;-0,7208;1,7680;0,6317;0,0000
5;8,2200;0,4000;0,8499;0,8629;0,0000
2;8,2200;-0,9325;0,3126;0,8366;0,0000
51;8,7400;5,5631;1,8919;0,1468;0,0000
50;8,7400;-0,3086;6,0382;0,3885;0,0000
49;8,7400;5,3863;0,2564;1,0563;0,0000
48;8,7400;5,6560;-0,5946;0,6697;0,0000
47;8,7400;1,1181;5,2654;1,2194;0,0000
46;8,7400;6,1116;0,3706;0,7426;0,0000
45;8,7400;0,8223;6,7145;1,3324;0,0000
44;8,7400;5,3348;1,1484;1,4451;0,0000
43;8,7400;0,1871;6,6597;0,6452;0,0000
42;8,7400;4,2427;-0,3636;1,3166;0,0000
41;8,7400;4,0673;2,1795;1,1440;0,0000
40;8,7400;1,1697;6,1462;0,5792;0,0000
39;8,7400;4,5508;0,3680;1,2735;0,0000
38;8,7400;-0,3901;3,7772;1,6369;0,0000
37;8,7400;2,9731;0,6197;1,3760;0,0000
36;8,7400;4,7459;1,2216;1,2706;0,0000
35;8,7400;0,0911;3,3235;1,5297;0,0000
34;8,7400;1,7710;0,0707;1,5953;0,0000
33;8,7400;0,2870;5,2310;1,1034;0,0000
32;8,7400;2,5412;-0,1962;1,5943;0,0000
31;8,7400;1,1646;0,6407;1,2604;0,0000
30;8,7400;0,8195;3,1115;1,4886;0,0000
29;8,7400;0,7993;-0,2034;1,5979;0,0000
28;8,7400;-0,5480;2,7089;1,1005;0,0000
27;8,7400;0,9830;2,0899;1,0014;0,0000
26;8,7400;-1,1406;2,0499;0,8309;0,0000
25;8,7400;1,6536;1,4817;1,1141;0,0000
24;8,7400;-0,1623;-0,0158;1,2401;0,0000
23;8,7400;0,2186;2,1511;0,7146;0,0000
22;8,7400;0,4086;0,2321;1,3973;0,0000
21;8,7400;0,4122;1,3319;0,9124;0,0000
20;8,7400;-0,6537;1,2021;1,6269;0,0000
19;8,7400;1,0100;1,3509;1,0665;0,0000
18;8,7400;-0,5562;0,2831;0,8128;0,0000
17;8,7400;-0,1905;-0,5873;0,9695;0,0000
16;8,7400;-1,7972;0,4468;1,1714;0,0000
15;8,7400;-0,8226;-0,3032;1,4691;0,0000
14;8,7400;-1,3003;-1,3894;1,1509;0,0000
13;8,7400;-1,3105;0,7796;1,2534;0,0000
12;8,7400;0,6657;0,7832;0,8892;0,0000
11;8,7400;-1,9959;-0,6431;1,5446;0,0000
10;8,7400;-0,7790;-0,9403;0,9226;0,0000
9;8,7400;-0,7776;-2,1209;1,3969;0,0000
8;8,7400;-1,3947;-0,5758;1,3596;0,0000
7;8,7400;-0,5474;2,0055;0,7151;0,0000
6;8,7400;-1,1525;1,3522;1,1528;0,0000
5;8,7400;-0,0333;0,7645;0,8492;0,0000
2;8,7400;-1,2570;0,1567;0,6925;0,0000
54;9,2400;5,5440;-0,1963;0,0000;0,0398
53;9,2400;5,4811;1,2686;0,5760;0,0398
51;9,2400;5,1119;2,0953;0,9899;0,0398
50;9,2400;-0,3114;5,4707;1,1349;0,0398
49;9,2400;4,6682;0,4440;1,4845;0,0398
48;9,2400;5,1241;-0,4456;1,1047;0,0398
47;9,2400;1,1225;4,7173;1,0962;0,0398
46;9,2400;5,5427;0,4008;1,1394;0,0398
45;9,2400;0,7654;6,0269;1,3799;0,0398
44;9,2400;4,6081;1,0936;1,4574;0,0398
43;9,2400;0,0405;6,2155;0,9357;0,0398
42;9,2400;3,5553;-0,3285;1,3766;0,0398
41;9,2400;3,4935;2,1337;1,1513;0,0398
40;9,2400;1,2314;5,5417;1,2152;0,0398
39;9,2400;3,8956;0,3996;1,3119;0,0398
38;9,2400;-0,4394;2,9629;1,6316;0,0398
37;9,2400;2,2814;0,6507;1,3849;0,0398
36;9,2400;4,0557;1,2861;1,3864;0,0398
35;9,2400;0,1653;2,5865;1,4815;0,0398
34;9,2400;1,0272;0,0878;1,4880;0,0398
33;9,2400;0,2123;4,6922;1,0880;0,0398
32;9,2400;1,7523;-0,1301;1,5832;0,0398
31;9,2400;0,7528;0,5994;0,8277;0,0398
30;9,2400;0,8530;2,4640;1,2968;0,0398
29;9,2400;0,1490;-0,3431;1,3303;0,0398
28;9,2400;-0,5041;2,4025;0,6192;0,0398
27;9,2400;0,4933;2,0672;0,9805;0,0398
26;9,2400;-1,4774;1,7239;0,9374;0,0398
25;9,2400;1,1778;1,4937;0,9519;0,0398
24;9,2400;-0,6556;-0,2813;1,1204;0,0398
23;9,2400;0,0339;1,6413;1,0845;0,0398
22;9,2400;-0,2793;0,1976;1,3775;0,0398
21;9,2400;-0,0882;1,1023;1,1013;0,0398
20;9,2400;-1,1548;1,0282;1,0610;0,0398
19;9,2400;0,5411;1,3350;0,9383;0,0398
18;9,2400;-1,0018;0,1135;0,9535;0,0398
17;9,2400;-0,7081;-0,7926;1,1137;0,0398
16;9,2400;-2,3506;-0,0458;1,4818;0,0398
15;9,2400;-1,3508;-0,4345;1,0887;0,0398
