agentId;time;posX;posZ;speed;localDensity
75;0,8400;2,2723;0,8246;0,7758;2,5465
73;0,8400;-2,1795;0,7131;1,4415;2,5465
72;0,8400;-0,3189;1,0966;1,0823;2,5465
71;0,8400;-0,9241;-0,6224;0,7369;2,5465
70;0,8400;-0,6239;1,4927;1,5502;2,5465
68;0,8400;-1,5985;0,3378;0,9373;2,5465
60;0,8400;0,6263;0,4598;1,0581;2,5465
58;0,8400;-0,1218;-0,6704;1,2808;2,5465
53;0,8400;-1,9617;-0,2659;1,2545;2,5465
52;0,8400;1,2196;0,6307;0,9567;2,5465
51;0,8400;1,9723;1,3742;1,2389;2,5465
50;0,8400;0,8924;-0,0134;1,1225;2,5465
48;0,8400;1,2035;-0,8797;0,5797;2,5465
41;0,8400;-1,7080;0,9276;1,0752;2,5465
40;0,8400;-2,4261;-0,4924;0,8054;2,5465
38;0,8400;0,3784;-0,8694;0,1566;2,5465
36;0,8400;1,6618;-0,7400;1,2757;2,5465
35;0,8400;0,1409;0,6857;1,2133;2,5465
34;0,8400;-0,9907;0,1739;1,1306;2,5465
31;0,8400;-0,4758;0,5946;0,6683;2,5465
30;0,8400;-0,5776;-0,8401;0,6025;2,5465
28;0,8400;-2,2240;1,4754;1,0337;2,5465
24;0,8400;0,3063;-0,2450;1,2114;2,5465
23;0,8400;0,6944;1,0306;1,2032;2,5465
21;0,8400;-2,5299;0,2750;0,9891;2,5465
20;0,8400;1,9095;0,2628;0,9277;2,5465
17;0,8400;1,3115;1,1849;0,9414;2,5465
16;0,8400;0,7759;-0,5379;1,0629;2,5465
15;0,8400;0,2408;1,4173;1,1748;2,5465
12;0,8400;1,4241;-0,2263;0,8614;2,5465
6;0,8400;-1,6420;1,5856;1,0378;2,5465
5;0,8400;-1,0937;0,8216;0,9107;2,5465
4;0,8400;-0,4801;-0,0556;0,9523;2,5465
3;0,8400;-2,2830;-0,8738;0,5535;2,5465
93;0,9600;-1,3465;-0,4087;1,0709;3,8197
92;0,9600;2,0479;-0,4389;1,1412;3,8197
89;0,9600;1,7045;0,5977;1,3406;3,8197
83;0,9600;-1,5500;-0,8960;0,6413;3,8197
82;0,9600;-2,7631;1,3600;1,0064;3,8197
80;0,9600;0,8737;1,3893;1,1799;3,8197
78;0,9600;2,1353;-0,8274;0,3980;3,8197
77;0,9600;-0,0353;-0,0213;1,1383;3,8197
76;0,9600;-2,5455;0,8219;1,3838;3,8197
75;0,9600;2,2541;0,7327;0,7804;3,8197
73;0,9600;-2,1211;0,5502;1,4413;3,8197
72;0,9600;-0,2883;0,9494;1,2530;3,8197
71;0,9600;-0,9615;-0,6885;0,6334;3,8197
70;0,9600;-0,5953;1,3192;1,4660;3,8197
68;0,9600;-1,5673;0,2121;1,0794;3,8197
60;0,9600;0,6103;0,3114;1,2439;3,8197
58;0,9600;-0,0977;-0,8196;1,2594;3,8197
53;0,9600;-1,8982;-0,4053;1,2766;3,8197
52;0,9600;1,1713;0,5265;0,9567;3,8197
51;0,9600;1,9400;1,2140;1,3624;3,8197
50;0,9600;0,8608;-0,1500;1,1685;3,8197
48;0,9600;1,1686;-0,8556;0,3530;3,8197
44;0,9600;-1,1225;1,5781;1,0114;3,8197
41;0,9600;-1,6387;0,8205;1,0630;3,8197
40;0,9600;-2,4133;-0,5201;0,2547;3,8197
38;0,9600;0,3652;-0,8301;0,3455;3,8197
36;0,9600;1,6189;-0,8586;1,0513;3,8197
35;0,9600;0,1633;0,5332;1,2847;3,8197
34;0,9600;-1,0038;0,0312;1,1944;3,8197
31;0,9600;-0,4784;0,4868;0,8987;3,8197
30;0,9600;-0,5091;-0,7967;0,6754;3,8197
28;0,9600;-2,1589;1,3636;1,0783;3,8197
24;0,9600;0,3133;-0,3945;1,2467;3,8197
23;0,9600;0,6619;0,8895;1,2070;3,8197
21;0,9600;-2,4830;0,1481;1,1273;3,8197
20;0,9600;1,8603;0,1434;1,0758;3,8197
17;0,9600;1,2849;1,0716;0,9700;3,8197
16;0,9600;0,7859;-0,6669;1,0783;3,8197
15;0,9600;0,2149;1,2781;1,1798;3,8197
12;0,9600;1,4087;-0,3323;0,8927;3,8197
