agentId;time;posX;posZ;speed;localDensity
29;7,7200;3,7357;2,1296;1,2172;0,2387
28;7,7200;-0,5410;4,0132;1,2867;0,2387
27;7,7200;3,4775;1,3309;1,1899;0,2387
26;7,7200;1,1552;2,8727;1,1986;0,2387
25;7,7200;1,0011;0,6105;1,1940;0,2387
24;7,7200;2,3701;0,4757;1,2835;0,2387
23;7,7200;0,2836;2,6369;1,1337;0,2387
22;7,7200;2,4484;1,9143;1,1640;0,2387
21;7,7200;0,6945;3,5145;1,1389;0,2387
20;7,7200;1,2985;1,3951;1,2544;0,2387
19;7,7200;1,5943;-0,1587;1,0140;0,2387
18;7,7200;0,1895;1,1108;1,0642;0,2387
17;7,7200;0,5859;0,1609;1,2627;0,2387
16;7,7200;0,2835;0,5659;1,1470;0,2387
15;7,7200;0,6726;1,2905;1,2605;0,2387
14;7,7200;-1,8034;-0,6899;1,6306;0,2387
13;7,7200;-0,5936;-0,2335;1,1266;0,2387
12;7,7200;-1,9268;1,2363;1,6073;0,2387
11;7,7200;-0,4941;1,4428;0,8377;0,2387
10;7,7200;-3,6657;-0,1875;1,7421;0,2387
9;7,7200;0,4443;-2,6338;1,6146;0,2387
8;7,7200;-3,7924;0,4336;1,6317;0,2387
7;7,7200;-0,4428;0,7300;1,0292;0,2387
6;7,7200;-0,2956;-2,9216;1,7926;0,2387
5;7,7200;-1,8971;0,4498;1,1904;0,2387
4;7,7200;-0,9170;0,2560;0,8145;0,2387
3;7,7200;-4,1411;1,1839;1,3146;0,2387
2;7,7200;-4,3354;0,5516;1,6952;0,2387
47;8,2200;6,1538;0,6849;0,1355;0,1592
46;8,2200;5,8235;1,8339;0,7033;0,1592
44;8,2200;5,5460;1,1818;1,0888;0,1592
43;8,2200;1,3607;5,9330;1,5809;0,1592
42;8,2200;4,7105;0,4192;1,5680;0,1592
41;8,2200;5,5594;0,5619;1,1921;0,1592
40;8,2200;1,0378;5,2310;1,4514;0,1592
39;8,2200;4,2108;2,0149;1,3961;0,1592
38;8,2200;0,3536;5,0732;1,3335;0,1592
37;8,2200;4,5004;1,2573;1,3337;0,1592
36;8,2200;3,4848;1,4815;1,2978;0,1592
35;8,2200;-0,9408;4,4820;1,4423;0,1592
34;8,2200;3,7495;0,5984;1,3953;0,1592
33;8,2200;-1,0605;2,3456;1,9786;0,1592
32;8,2200;2,3558;0,6465;1,4476;0,1592
31;8,2200;0,0676;3,0336;1,4129;0,1592
30;8,2200;1,4860;-0,0562;1,7645;0,1592
29;8,2200;3,1258;2,0990;1,2213;0,1592
28;8,2200;-0,5364;3,3745;1,2773;0,1592
27;8,2200;2,8647;1,3094;1,2264;0,1592
26;8,2200;1,1015;2,2733;1,2037;0,1592
25;8,2200;0,3646;0,6724;1,2789;0,1592
24;8,2200;1,7296;0,5585;1,2917;0,1592
23;8,2200;0,2658;2,0718;1,1309;0,1592
22;8,2200;1,8684;1,8680;1,1635;0,1592
21;8,2200;0,7271;2,9657;1,0995;0,1592
20;8,2200;0,7019;1,3823;1,1934;0,1592
19;8,2200;1,0256;-0,1126;1,1411;0,1592
18;8,2200;-0,0443;0,5674;1,1831;0,1592
17;8,2200;0,3182;-0,3253;1,1101;0,1592
16;8,2200;-0,1075;-0,0487;1,4568;0,1592
15;8,2200;0,1142;1,3840;1,1325;0,1592
14;8,2200;-1,4573;-1,3901;1,5621;0,1592
13;8,2200;-1,1061;-0,5256;1,1798;0,1592
12;8,2200;-2,7381;1,2063;1,6236;0,1592
11;8,2200;-0,4566;1,0557;0,7777;0,1592
10;8,2200;-4,5049;-0,0434;1,7029;0,1592
9;8,2200;0,3854;-3,4311;1,5990;0,1592
8;8,2200;-4,6372;0,5632;1,7094;0,1592
7;8,2200;-0,9801;0,6789;1,0795;0,1592
6;8,2200;-0,2533;-3,8173;1,7933;0,1592
5;8,2200;-2,5775;0,4919;1,3634;0,1592
4;8,2200;-1,1359;0,0165;0,6489;0,1592
50;8,7400;-0,2612;6,5302;0,3150;0,0796
49;8,7400;5,9818;0,1515;0,4137;0,0796
48;8,7400;-0,7402;6,8655;0,7397;0,0796
47;8,7400;5,6945;0,7378;0,8892;0,0796
46;8,7400;5,0930;1,8750;1,4069;0,0796
45;8,7400;0,5888;6,9557;0,9152;0,0796
44;8,7400;4,8717;1,1542;1,2978;0,0796
43;8,7400;1,2559;5,0607;1,6896;0,0796
42;8,7400;3,8456;0,4475;1,6641;0,0796
41;8,7400;4,8787;0,5007;1,3143;0,0796
40;8,7400;0,9995;4,4578;1,4887;0,0796
39;8,7400;3,4798;1,9713;1,4082;0,0796
38;8,7400;0,2966;4,3757;1,3457;0,0796
37;8,7400;3,8070;1,2406;1,3338;0,0796
36;8,7400;2,8240;1,4435;1,2729;0,0796
35;8,7400;-0,8844;3,7336;1,4433;0,0796
34;8,7400;3,0238;0,6184;1,3962;0,0796
33;8,7400;-0,9928;1,3293;1,9588;0,0796
32;8,7400;1,6305;0,6703;1,3956;0,0796
31;8,7400;0,0459;2,2786;1,4526;0,0796
30;8,7400;0,8296;0,0517;1,2793;0,0796
29;8,7400;2,4903;2,0713;1,2233;0,0796
28;8,7400;-0,5337;2,7130;1,2722;0,0796
27;8,7400;2,2080;1,2797;1,2642;0,0796
26;8,7400;0,9270;1,6590;1,2280;0,0796
25;8,7400;-0,1525;0,7679;1,0113;0,0796
24;8,7400;1,0367;0,6139;1,3367;0,0796
23;8,7400;0,2378;1,6757;0,7635;0,0796
22;8,7400;1,3631;1,8137;0,9774;0,0796
21;8,7400;0,7412;2,4172;1,0551;0,0796
20;8,7400;0,1250;1,1937;1,1673;0,0796
19;8,7400;0,3379;-0,0789;1,3242;0,0796
18;8,7400;-0,3189;-0,1020;1,3915;0,0796
17;8,7400;0,0474;-0,5808;0,7159;0,0796
16;8,7400;-0,5027;-0,8425;1,7054;0,0796
15;8,7400;-0,5785;1,4178;1,3337;0,0796
14;8,7400;-1,1908;-2,1952;1,6309;0,0796
13;8,7400;-1,8117;-0,7083;1,4017;0,0796
12;8,7400;-3,5846;1,1915;1,6282;0,0796
11;8,7400;-0,5378;0,5856;0,9175;0,0796
7;8,7400;-1,5472;0,6607;1,0911;0,0796
5;8,7400;-3,2975;0,5348;1,3871;0,0796
4;8,7400;-1,1403;-0,2940;0,5972;0,0796
53;9,2400;6,1254;0,5040;0,3803;0,1194
52;9,2400;1,5935;6,0121;0,8388;0,1194
51;9,2400;6,0962;2,0416;0,8481;0,1194
50;9,2400;-0,1771;6,0582;0,9589;0,1194
49;9,2400;5,5385;0,1363;0,8871;0,1194
48;9,2400;-0,7786;6,2945;1,1446;0,1194
47;9,2400;5,0343;0,7923;1,3249;0,1194
46;9,2400;4,2895;1,8589;1,6074;0,1194
45;9,2400;0,5677;6,3455;1,2211;0,1194
44;9,2400;4,2233;1,1544;1,2968;0,1194
43;9,2400;1,1794;4,2294;1,6696;0,1194
42;9,2400;3,0122;0,4704;1,6675;0,1194
41;9,2400;4,2353;0,4763;1,2877;0,1194
40;9,2400;0,9576;3,6802;1,5574;0,1194
39;9,2400;2,7776;1,9321;1,4066;0,1194
38;9,2400;0,2420;3,7082;1,3395;0,1194
37;9,2400;3,1427;1,2296;1,3288;0,1194
36;9,2400;2,1895;1,4075;1,2710;0,1194
35;9,2400;-0,8303;3,0144;1,4426;0,1194
34;9,2400;2,3218;0,6356;1,4044;0,1194
33;9,2400;-1,2074;0,2847;2,1329;0,1194
32;9,2400;0,9659;0,6777;1,3293;0,1194
31;9,2400;-0,0178;1,6680;1,2278;0,1194
30;9,2400;0,1682;0,1475;1,3367;0,1194
29;9,2400;1,8792;2,0452;1,2232;0,1194
28;9,2400;-0,5238;2,0780;1,2700;0,1194
27;9,2400;1,5709;1,2497;1,2756;0,1194
26;9,2400;0,7155;1,0180;1,3500;0,1194
25;9,2400;-0,8399;0,6795;1,3861;0,1194
24;9,2400;0,3488;0,6662;1,3798;0,1194
23;9,2400;0,2571;1,2231;0,9061;0,1194
22;9,2400;1,0479;1,7695;0,6365;0,1194
21;9,2400;0,6752;1,9412;0,9611;0,1194
20;9,2400;-0,3930;1,0866;1,0580;0,1194
19;9,2400;-0,3073;0,0366;1,3109;0,1194
18;9,2400;-0,6134;-0,5154;1,0151;0,1194
17;9,2400;-0,2482;-0,9059;0,8789;0,1194
16;9,2400;-0,6178;-1,7524;1,8343;0,1194
15;9,2400;-1,0062;1,4841;0,8656;0,1194
14;9,2400;-1,0105;-2,9884;1,6268;0,1194
13;9,2400;-2,5147;-0,4568;1,4933;0,1194
12;9,2400;-4,3995;1,1803;1,6299;0,1194
11;9,2400;-0,7906;-0,0117;1,2971;0,1194
7;9,2400;-2,0646;0,6739;1,0351;0,1194
5;9,2400;-3,9871;0,5764;1,3818;0,1194
4;9,2400;-1,0862;-0,7946;1,0069;0,1194
56;9,7400;5,6026;0,0589;0,4209;0,1194
55;9,7400;-1,4290;5,9922;0,4917;0,1194
54;9,7400;6,1191;-0,0642;0,5833;0,1194
53;9,7400;5,6196;0,5626;1,0184;0,1194
52;9,7400;1,3705;5,2729;1,5441;0,1194
51;9,7400;5,3727;1,9916;1,4504;0,1194
50;9,7400;-0,1248;5,4867;1,1476;0,1194
49;9,7400;5,0032;0,1488;1,0709;0,1194
48;9,7400;-0,7917;5,6736;1,2421;0,1194
47;9,7400;4,3485;0,8138;1,3722;0,1194
46;9,7400;3,4661;1,8448;1,6469;0,1194
45;9,7400;0,5578;5,7337;1,2237;0,1194
44;9,7400;3,5776;1,1400;1,2918;0,1194
43;9,7400;1,1148;3,4195;1,6250;0,1194
42;9,7400;2,1915;0,4865;1,6416;0,1194
41;9,7400;3,5948;0,4668;1,2812;0,1194
40;9,7400;0,9014;2,8629;1,6385;0,1194
39;9,7400;2,0793;1,8971;1,3983;0,1194
38;9,7400;0,1924;3,0462;1,3276;0,1194
37;9,7400;2,4829;1,2207;1,3197;0,1194
36;9,7400;1,5516;1,3735;1,2777;0,1194
35;9,7400;-0,7764;2,2961;1,4406;0,1194
34;9,7400;1,5992;0,6513;1,4456;0,1194
33;9,7400;-1,4702;-0,6036;1,8527;0,1194
32;9,7400;0,7169;0,2199;1,0423;0,1194
31;9,7400;-0,1052;1,1192;1,1114;0,1194
30;9,7400;-0,4305;0,0973;1,2016;0,1194
29;9,7400;1,2738;2,0228;1,2117;0,1194
28;9,7400;-0,5335;1,4835;1,1892;0,1194
27;9,7400;0,9677;1,1892;1,2125;0,1194
26;9,7400;0,7012;0,7643;0,5082;0,1194
25;9,7400;-1,6398;0,6698;1,5999;0,1194
24;9,7400;-0,3971;0,5581;1,5073;0,1194
23;9,7400;0,1706;0,7311;0,9990;0,1194
22;9,7400;0,8211;1,6486;0,5141;0,1194
